,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,latitude,longitude,id,shop,takeaway,note,addr:housenumber,addr:postcode,addr:street,internet_access,operator,source,addr:country,contact:website,created_by,addr:city,organic,wheelchair,name:en,name:es,wheelchair:description,old_name,alt_name,website,old_name:-2013,old_name:2013-2018,opening_hours,phone,wikidata,wikipedia,educamadrid:codigo_postal,educamadrid:distrito,educamadrid:municipio,educamadrid:nombre_via,educamadrid:numero_portal,educamadrid:tipo_via,delivery,outdoor_seating,atm,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:coins,payment:maestro,payment:mastercard,payment:notes,payment:visa,payment:visa_debit,payment:visa_electron,fuel:GTL_diesel,contact:fax,contact:phone,payment:cash,payment:credit_cards,entrance,toilets:wheelchair,name:zh,delivery:covid19,opening_hours:covid19,takeaway:covid19,layer,diet:gluten_free,diet:vegan,diet:vegetarian,reservation,foot,level,addr:housename,int_name,opening_hours:es,drink:club-mate,description,addr:province,addr:state,old_name_1,operator:wikidata,operator:wikipedia,source:date,old_name1,short_name,designation,disused:shop,addr,name:pt,toilets,toilets:access,noname,contact:facebook,craft,contact:email,disused:amenity,drive_in,precio_menudia,internet_access:fee,phone:ES,payment:bitcoin,fixme,smoking,nohousenumber,payment:contactless,email,addr:subdistrict,access:covid19,drive_through:covid19,official_name,old_name_2,name:ru,payment:american_express,payment:diners_club,butcher,old_name:-1986,old_name:1986-2016,capacity,addr:ward,check_date,wheelchair:description:es,fair_trade,contact:twitter,changing_table,building,contact:cellphone,name:uk,addr:district,name:de,disused,source:url,source:web,payment:debit_cards,building:levels,payment:bancomat,payment:discover_card,payment:electronic_purses,payment:ep_avant,payment:ep_chipknip,payment:ep_geldkarte,payment:ep_mep,payment:girocard,payment:jcb,payment:laser,addr:unit,addr:place,payment:meal_voucher,bakery,payment:telephone_cards,payment:twyp,name:ja,beacon:type,indoormark,payment:cards,start_date,name:it
3492,,Condis,Q57417581,,,,Condis,40.3571779,-3.9074760,5940402821,supermarket,,,,28670,Calle de la Cueva de la Mora,,Condis,,,,,Villaviciosa de Odón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,,Carrefour,Q217599,fr:Carrefour (enseigne),,,Carrefour,40.3812627,-3.6637452,5942471852,supermarket,,,,,,,Carrefour,,,,,,,,,,,,,,,,06:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,marketplace,,,,,,Mercadillo Local,40.3548882,-3.9049579,5943980961,,,,,,,,,,,,,,,,,,,,,,,,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,fast_food,Telepizza,Q2699863,Telepizza,pizza,,Telepizza,40.6683937,-3.7769711,5944023857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,fast_food,Domino's,Q839466,en:Domino's Pizza,pizza,,Domino's,40.3599019,-3.9089984,5948904407,,yes,,,28670,Avenida del Príncipe de Asturias,,Domino's Pizza,,,,,Villaviciosa de Odón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domino's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.6522878,-3.7713693,5966702330,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,,,,,,,,40.1367424,-3.5716960,5980920886,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,fast_food,,,,pizza,,Pizzería Carlos,40.4080808,-3.6772288,5983295009,vacant,yes,,7,28007,Calle de Roncesvalles,,,,,,,Madrid,,,,,,,,,,,,+34 919 99 22 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,,,,,,,Granier,40.4356725,-3.6988187,5993650885,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,,,,,,,,40.4368068,-3.6987474,5995750886,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,,,,,,,,40.4366273,-3.6988271,5995818978,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,,,,,,,La Huerta de Doña Ana,40.5788998,-3.9543254,6001192132,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,,Carrefour Express,Q2940190,fr:Carrefour Express,,,Carrefour Express,40.4382253,-3.6919824,6003014880,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,,,,,,,Bakery,40.4367384,-3.6944235,6010069088,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,,,,,,,Pareli,40.4365777,-3.6951977,6010123185,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,fast_food,,,,burger,,Sublime Dreams food,40.4137955,-3.7070496,6010364286,,,,28,28012,Calle de la Concepción Jerónima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,fast_food,,,,kebab,,Universo Kebab,40.3989072,-3.6982112,6022984344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,,,,,,,Star,40.4702373,-3.5808192,6028488462,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,,,,,,,Amina,40.4723375,-3.5787091,6028488712,greengrocer,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,fast_food,,,,kebab,,Doner Kebab Barajas,40.4722104,-3.5788407,6028488716,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,,,,,,,Los Remedios,40.4712804,-3.5796962,6029358383,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,,,,,,,La Regañá,40.4721736,-3.5788790,6029358488,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,fast_food,,,,,,Universo Kebab Turkish,40.3284454,-3.7661959,6030152886,,,,,,Calle de Antonio Machado,,,,,,,,,,Universo Kebab Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Світ Кебаб Турецкий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,,,,,,,PrimaPriX,40.3280866,-3.7648768,6030249185,supermarket,,,,,Plaza de España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,fast_food,,,,pizza,,Allo Pizza,40.4367861,-3.7102431,6042586766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.3933199,-3.7345770,6050877359,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,,,,,,,Frutería Los Gallegos,40.4768715,-3.6448380,6050927093,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,fast_food,Telepizza,Q2699863,Telepizza,,,Telepizza,40.3961847,-3.4896616,6051742661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,,,,,,,Hipercor El Bercial,40.3292242,-3.7275278,6065966049,supermarket,,,2,28907,Avenida Comandante José Manuel Ripollés,,,,,,,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,,,,,,,Hipercor Arroyosur,40.3003749,-3.7758924,6065966050,supermarket,,,1,28914,Calle de la Primavera,,,,,,,Leganés,,,,,,,,,,,Cerrado indefinidamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,,,,,,,Hipercor Arroyomolinos Xanadú,40.2989186,-3.9291202,6065966051,supermarket,,,km. 23,28939,Carretera de Extremadura,,,,,,,Arroyomolinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,,,,,,,Pescadería La Fragata,40.4076245,-3.3652094,6069126885,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,fast_food,,,,pizza,,Santinos,40.4726723,-3.7190805,6069184605,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,fast_food,,,,pizza,,Pizza x Metro,40.5789378,-4.0033637,6070482841,,,,,,,,,,,,,,,,,,,,,,,,,+34 91858 2151,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,,,,,,,trady's,40.4366722,-3.8163654,6070787788,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,,,,,,,Celiberry,40.4363308,-3.8157093,6070788193,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,,,,,,,,40.4357740,-3.8149152,6070788196,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,,,,,,,,40.4383532,-3.6137727,6071262318,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,,,,,,,,40.4501642,-3.4672529,6071316727,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,,,,,,,Frutas y Verduras Park,40.4501872,-3.4673222,6071316728,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,,Lidl,Q151954,en:Lidl,,,Lidl,40.3850488,-3.6963142,6073488674,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,,,,,,,Levadura Madre,40.4467024,-3.7118697,6088996638,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,fast_food,Papa John's,Q2759586,en:Papa John's Pizza,pizza,,Papa John's,40.3738627,-3.6275137,6092307685,,yes,,1,28031,Calle de Valderrebollo,,,,,,,,,,,,,,,https://www.papajohns.es/,,,Mo-Su 01:00-00:30,+34 910 74 19 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,fast_food,,,,,,El Palillo,40.3092954,-3.7254123,6106334589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,fast_food,,,,,,Chicote,40.3096116,-3.7255168,6106334590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,,Ahorramás,Q58221883,,,,Ahorramás,40.3424072,-3.5221533,6115912881,supermarket,,,,,Avenida de Aurelio Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.4303521,-3.6321906,6121549487,,yes,,45,,Institución Libre de Enseñanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,,,,,,,Chino chuches,40.4042211,-3.6986513,6132173251,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,fast_food,,,,pizza,,Pizzería Porteña,40.4774340,-3.7152936,6135815979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4316171,-3.7954029,6140100991,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,fast_food,,,,pizza,,Pizza Vitto,40.4043246,-3.6778406,6140870878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,fast_food,Domino's Pizza,Q839466,en:Domino's Pizza,pizza,,Domino's Pizza,40.4505155,-3.4653606,6141170090,,,,,,,,,survey,,,,,,yes,,,,,,,,,Mo-Th 12:30-00:00; Fr-Sa 12:30-00:30; Su 12:30-00:00,,,,,,,,,,,,,,,,,,,,,,,,,+34 910 157 994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,,,,,,,,40.4632160,-3.6709681,6164288010,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,,,,,,,,40.4631529,-3.6712397,6164288011,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,,,,,,,,40.3537216,-3.5340300,6164551229,convenience,,,,,Avenida de Pablo Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,,,,,,,Panadería Inés,40.4770761,-3.3691541,6167801017,bakery,,,2,,Calle de Luis Vives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,,,,,,,,40.4149038,-3.7049108,6169481492,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,,La Plaza de DIA,Q58904673,,,,La Plaza de DIA,40.3951407,-3.6963505,6171266789,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q925132,es:Supermercados Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,,,,,,,,40.4112954,-3.7072427,6174490186,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カスコロ広場,,,,,
3551,,,,,,,,40.5781821,-4.0034007,6178226264,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,,,,,,,Frutería Tamsaman,40.5775853,-4.0023058,6181937159,greengrocer,,,,,,,,,,,,,,,,,,,,,,,,+34 634 16 17 36,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,,,,,,,,40.5785024,-4.0032782,6183348796,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,fast_food,KFC,Q524757,en:KFC,chicken,,KFC,40.4246846,-3.6768657,6189881278,,yes,,,,Calle de Goya,,,,,,,Madrid,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4246845,-3.6766648,6189881280,,yes,,,,Calle de Goya,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,,,,,,,La Casa Del Bacalao,40.4249781,-3.6760584,6190249590,seafood,,,,,Calle de Goya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
